business_id,name,full_address,street,city,state,postal_code,country,latitude,longitude,review_count,rating,phone_number,timezone,website,place_id,place_link,types,tags,price_level,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,verified,description,facebook,instagram,tiktok,snapchat,twitter,linkedin,github,youtube,pinterest,website_title,website_description,email_1,email_2,email_3,email_4,email_5,email_6,email_7,email_8,email_9,website_phone_number_1,website_phone_number_2,website_phone_number_3,website_phone_number_4,website_phone_number_5,website_phone_number_6
"0x4cce123776df1a7f:0x358cc72ca5eda8fd","John The Plumber Orleans","348 Omer Lacasse Ave, Orléans, ON K1E 2X8","348 Omer Lacasse Ave","Orléans","ON","K1E 2X8","Canada","45.4648932","-75.4973112","664","4.9","+16132098908","America/Toronto","https://johntheplumber.ca/orleans","ChIJfxrfdjcSzkwR_ajtpSzHjDU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce123776df1a7f:0x358cc72ca5eda8fd","Plumber | Drainage service","plumbing","","8 a.m.–11:30 p.m.","8 a.m.–11:30 p.m.","8 a.m.–11:30 p.m.","8 a.m.–11:30 p.m.","8 a.m.–11:30 p.m.","8 a.m.–11:30 p.m.","8 a.m.–11:30 p.m.","true","","https://www.facebook.com/JohnThePlumberOttawa","https://www.instagram.com/johntheplumberbarrhaven","https://www.tiktok.com/@johntheplumbercanada","","https://twitter.com/jtpottawa","https://www.linkedin.com/company/john-the-plumber-ottawa","","https://www.youtube.com/@JohnThePlumber","","Fast, Award-Winning Plumbing & Drain Services – Same-Day Solutions","Call Ottawa's John The Plumber with any plumbing, drain, water heater, or furnace challenge - big or small, day or night","john@johntheplumber.ca","debbie@johntheplumber.ca","sherri.a@johntheplumber.ca","logan.vancingel@unb.ca","sseevvaagg@hotmail.com","protectiveplumbing@ottawa.ca","mtenute@gmail.com","mukaley83@gmail.com","alphonse.ndimbani@gmail.com","2896443856","9056450467","2894831367","6478126108","6132277465","26132277465"
"0x4cce07a59743790b:0x9601b91612c67e2f","GreenLine Plumbing & Drain Nepean","595 W Hunt Club Rd Ste 21, Nepean, ON K2G 5X6","595 W Hunt Club Rd Ste 21","Nepean","ON","K2G 5X6","Canada","45.3332039","-75.729664","13","5","+16138006843","America/Toronto","https://plumbernepean.ca/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb","ChIJC3lDl6UHzkwRL37GEha5AZY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce07a59743790b:0x9601b91612c67e2f","Plumber | Drainage service | Septic system service | Well drilling contractor","plumbing, construction, septic, water-treatment","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Plumber Nepean Ontario | GreenLine Plumbing & Drain Services","Plumber in Nepean — available 24/7 with same-day service, licensed & insured, and all work guaranteed. Call 613-800-6843 to book your local plumber today.","","","","","","","","","","+1 613 800 6843","","","","",""
"0x4cce0769f3d8ac19:0x5adfe8cf24fbe1cb","Huntley Plumbing Inc","117 Granton Ave, Nepean, ON K2G 1X4","117 Granton Ave","Nepean","ON","K2G 1X4","Canada","45.3561184","-75.7506607","17","4.9","+16138016811","America/Toronto","https://www.huntleyplumbing.ca/","ChIJGazY82kHzkwRy-H7JM_o31o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0769f3d8ac19:0x5adfe8cf24fbe1cb","Plumber | Drainage service | Furnace repair service | Heating contractor | HVAC contractor","plumbing, hvac, construction","","Closed","6 a.m.–6 p.m.","6 a.m.–6 p.m.","6 a.m.–6 p.m.","6 a.m.–6 p.m.","6 a.m.–6 p.m.","Closed","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0f941aa81aaf:0x9aeaa0a38887f781","Ted's Plumbing & Heating","532 Montréal Rd, Ottawa, ON K1K 4R4","532 Montréal Rd","Ottawa","ON","K1K 4R4","Canada","45.4406934","-75.64595709999999","1","5","+16137910215","America/Toronto","","ChIJrxqoGpQPzkwRgfeHiKOg6po","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f941aa81aaf:0x9aeaa0a38887f781","Plumber","plumbing, hvac","","Closed","7 a.m.–7 p.m.","7 a.m.–7 p.m.","7 a.m.–7 p.m.","7 a.m.–7 p.m.","7 a.m.–7 p.m.","7 a.m.–7 p.m.","false","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0660944462f7:0xc3c446028c20b0c7","Carling Plumbing","17 Kesler Ave, Nepean, ON K2E 5Y9","17 Kesler Ave","Nepean","ON","K2E 5Y9","Canada","45.3687051","-75.71873649999999","11","3.2","+16137246000","America/Toronto","","ChIJ92JElGAGzkwRx7AgjAJGxMM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0660944462f7:0xc3c446028c20b0c7","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","false","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce00d15708a645:0x31d6b90224a9e011","Ottawa Home Services","1559 Laperriere Ave, Ottawa, ON K1Z 5H1","1559 Laperriere Ave","Ottawa","ON","K1Z 5H1","Canada","45.3770715","-75.74476969999999","1322","4.9","+16136044777","America/Toronto","https://www.ottawahomeservices.ca/?utm_source=Google&utm_medium=GMB","ChIJRaYIV9EAzkwREeCpJAK51jE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce00d15708a645:0x31d6b90224a9e011","Air conditioning repair service | Air conditioning contractor | Air conditioning system supplier | Boiler supplier | Furnace repair service | Furnace store | Heating contractor | Hot water system supplier | HVAC contractor","retail, department-store, wholesale, hvac, construction","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/ottawahomeservices","","","","https://x.com/ottawahomsrvces","","","","","Ottawa Heating and Cooling - Furnaces, Air Conditioners","HVAC experts providing furnaces, central/ductless air conditioners & tankless water heaters to Ottawa, Kanata. 24/7 Emergency Service, Repairs, & Rentals.","","","","","","","","","","+1 613 604 4777","+1 613 726 7555","+1 613 829 9700","","",""
"0xdc9a5070e134d31:0xc9c91aea9600ed3","The Ottawa Plumber","","","","","","Canada","45.2482659","-75.8002569","68","5","+16133275050","America/Toronto","http://theottawaplumber.com/","ChIJMU0TDgelyQ0R0w5gqa6RnAw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xdc9a5070e134d31:0xc9c91aea9600ed3","Plumber | Service establishment","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0f0ae1531ecb:0x2aae4b322513bc49","GFL Environmental (Formerly Drain-All)","3385 Hawthorne Rd, Ottawa, ON K1G 4G2","3385 Hawthorne Rd","Ottawa","ON","K1G 4G2","Canada","45.3776948","-75.5983275","38","3.9","+16137391070","America/Toronto","http://www.drainall.com/","ChIJyx5T4QoPzkwRSbwTJTJLrio","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f0ae1531ecb:0x2aae4b322513bc49","Plumber | Environmental health service | Excavating contractor | Sewage disposal service | Sewage treatment plant | Utility contractor","medical, plumbing, construction","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/gflenvironmental","https://www.instagram.com/gflenvironmental","","","https://x.com/gflenv","https://www.linkedin.com/company/gflenvironmental","","https://www.youtube.com/channel/UC4j8cdyyHcZEXgSFX-jbD5g","","Welcome, Drain-All Customers! - GFL Environmental Inc.","Waste Management & Environmental Services","","","","","","","","","","","","","","",""
"0x4cce0f8c7f00064d:0x97fb247a3ffb6ef7","Mannion Plumbing and Heating Ltd","","","","","","Canada","45.2482659","-75.8002569","19","4.4","+16137457135","America/Toronto","https://mannionhpac.com/","ChIJTQYAf4wPzkwR9277P3ok-5c","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f8c7f00064d:0x97fb247a3ffb6ef7","Plumber | Service establishment | Furnace repair service | General contractor | HVAC contractor | Air conditioning contractor","plumbing, hvac, construction","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Mannion Plumbing and Heating Ltd","Air Conditioning Services, Furnace Repair and Plumbing Services","info@mannionhpac.com","","","","","","","","","+1 613 745 7135","","","","",""
"0x4cce0ec5bb9e66c5:0x6300a54981bf2ba5","Scooter Rooter Inc.","2739 Stevenage Dr, Ottawa, ON K1G 3N2","2739 Stevenage Dr","Ottawa","ON","K1G 3N2","Canada","45.3825395","-75.5962764","45","4.4","+16132605731","America/Toronto","","ChIJxWaeu8UOzkwRpSu_gUmlAGM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0ec5bb9e66c5:0x6300a54981bf2ba5","Plumber","motorcycle, plumbing","","Open 24 hours","7 a.m.–5 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce0f885e40c207:0x5be0a7bb06c09ce5","Capital City Plumbing and Drain","","","","","","Canada","45.486968","-75.4814952","10","3","+16137695277","America/Toronto","","ChIJB8JAXogPzkwR5ZzABrun4Fs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f885e40c207:0x5be0a7bb06c09ce5","Plumber | Service establishment","finance, plumbing","","Closed","9 a.m.–5 p.m.","9 a.m.–5 p.m.","9 a.m.–5 p.m.","9 a.m.–5 p.m.","9 a.m.–5 p.m.","Closed","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce07dd6c140001:0xd72a97cd23506235","Adams Plumbing","73 Promenade Ave, Ottawa, ON K2E 5X9","73 Promenade Ave","Ottawa","ON","K2E 5X9","Canada","45.328359899999995","-75.7032937","13","4.9","+16139785682","America/Toronto","http://www.adamsplumbing.ca/","ChIJAQAUbN0HzkwRNWJQI82XKtc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce07dd6c140001:0xd72a97cd23506235","Plumber","plumbing","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","Closed","true","","","","","","","","","","","Master Plumber Ottawa | Adams Plumbing","Ottawa's trusted master plumbers since 1990. Heritage homes, modern renovations, drain cleaning, water heaters & 24/7 emergency service across The Glebe, Westboro, Kanata, Barrhaven & the National Capital Region.","russtnails@hotmail.com","russtnails@hotmail.comhours","","","","","","","","+1 613 978 5682","","","","",""
"0x4cce0553a2f261f9:0x2cd38d31cf3360bb","RTP Plumbing inc.","910 St. Laurent Blvd, Ottawa, ON K1K 3B3","910 St. Laurent Blvd","Ottawa","ON","K1K 3B3","Canada","45.4312645","-75.6415665","","","+16132992089","America/Toronto","http://rtpplumbing.ca/","ChIJ-WHyolMFzkwRu2AzzzGN0yw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0553a2f261f9:0x2cd38d31cf3360bb","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce136e5cc3312d:0x6ef2b31634341075","Environmental Plumbing","326 Warden Ave, Orléans, ON K1E 1T4","326 Warden Ave","Orléans","ON","K1E 1T4","Canada","45.4714265","-75.50221049999999","302","4.8","+16134541420","America/Toronto","https://environmentalplumbing.ca/orleans","ChIJLTHDXG4TzkwRdRA0NBaz8m4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce136e5cc3312d:0x6ef2b31634341075","Plumber | Drainage service","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/environmentalplumbingottawa","https://www.instagram.com/environmentalplumbing","","","","","","https://www.youtube.com/@EnvironmentalPlumbingCanada","","Ottawa Plumbing and Drain Cleaning - Same-Day Plumbers With Environmental Plumbing and Drains","Environmental Plumbing and Drains Ottawa is a Plumbing company setup by expert Gary Greco. Over 35 years of local experience, we offer expert drain cleaning, plumbing services in Nepean, Barrhaven, Kanata and Ontario West.","","","","","","","","","","","","","","",""
"0x4ccde387317d2df7:0xaba721dd84e76fb3","Environmental Plumbing","264 Kilspindie Ridge, Ottawa, ON K2J 5M8","264 Kilspindie Ridge","Ottawa","ON","K2J 5M8","Canada","45.252273599999995","-75.71158849999999","43","4.9","+16135664466","America/Toronto","https://environmentalplumbing.ca/barrhaven/","ChIJ9y19MYfjzUwRs2_nhN0hp6s","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccde387317d2df7:0xaba721dd84e76fb3","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/environmentalplumbingottawa","https://www.instagram.com/environmentalplumbing","","","","","","https://www.youtube.com/@EnvironmentalPlumbingCanada","","Ottawa Plumbing and Drain Cleaning - Same-Day Plumbers With Environmental Plumbing and Drains","Environmental Plumbing and Drains Ottawa is a Plumbing company setup by expert Gary Greco. Over 35 years of local experience, we offer expert drain cleaning, plumbing services in Nepean, Barrhaven, Kanata and Ontario West.","","","","","","","","","","","","","","",""
"0x4cce124d65652657:0x23d1431b7e418e01","Eastern Ottawa Plumbing","1935 Orchardview Ave, Orléans, ON K4A 3H2","1935 Orchardview Ave","Orléans","ON","K4A 3H2","Canada","45.469631","-75.4791872","37","5","+16135582155","America/Toronto","http://www.easternottawaplumbing.ca/","ChIJVyZlZU0SzkwRAY5BfhtD0SM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce124d65652657:0x23d1431b7e418e01","Plumber","plumbing","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","9 a.m.–4 p.m.","Closed","true","","https://www.facebook.com/EasternOttawaPlumbing","","","","","","","https://www.youtube.com/c/BrantonConstruction","","Home","Home","info@easternottawaplumbing.com","","","","","","","","","+1 613 558 2155","","","","",""
"0x4ccdfeefb4e9787d:0x7ab2d0e4ff2d09d4","John The Plumber","77 Sunnybrooke Dr, Kanata, ON K2M 2P2","77 Sunnybrooke Dr","Kanata","ON","K2M 2P2","Canada","45.2783776","-75.8556858","458","4.9","+16135091320","America/Toronto","http://www.johntheplumber.ca/kanata/","ChIJfXjptO_-zUwR1Akt_-TQsno","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdfeefb4e9787d:0x7ab2d0e4ff2d09d4","Plumber | Drainage service","plumbing","","7 a.m.–11:30 p.m.","7 a.m.–11:30 p.m.","7 a.m.–11:30 p.m.","7 a.m.–11:30 p.m.","7 a.m.–11:30 p.m.","7 a.m.–11:30 p.m.","7 a.m.–11:30 p.m.","true","","https://www.facebook.com/JohnThePlumberOttawa","https://www.instagram.com/johntheplumberbarrhaven","https://www.tiktok.com/@johntheplumbercanada","","https://twitter.com/jtpottawa","https://www.linkedin.com/company/john-the-plumber-ottawa","","https://www.youtube.com/@JohnThePlumber","","Fast, Award-Winning Plumbing & Drain Services – Same-Day Solutions","Call Ottawa's John The Plumber with any plumbing, drain, water heater, or furnace challenge - big or small, day or night","john@johntheplumber.ca","debbie@johntheplumber.ca","sherri.a@johntheplumber.ca","logan.vancingel@unb.ca","sseevvaagg@hotmail.com","protectiveplumbing@ottawa.ca","mtenute@gmail.com","mukaley83@gmail.com","alphonse.ndimbani@gmail.com","2896443856","9056450467","2894831367","6478126108","6132277465","26132277465"
"0x4cce07c4d0336097:0x5f520f4eb89c4f90","Pegg Thomas A Plumbing & Heating","1554 Carling Ave, Ottawa, ON K1Z 7M4","1554 Carling Ave","Ottawa","ON","K1Z 7M4","Canada","45.3810407","-75.74414519999999","7","5","+16137284780","America/Toronto","http://www.peggplumbing.com/","ChIJl2Az0MQHzkwRkE-cuE4PUl8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce07c4d0336097:0x5f520f4eb89c4f90","Plumber | Heating contractor","plumbing, hvac, construction","","Closed","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","8 a.m.–4:30 p.m.","Closed","true","","","","","","","","","","","Plumber in Ottawa and surroundings | Thomas Pegg Plumbing & Heating","Thomas A. Pegg Plumbing & Heating Ltd is your trusted plumber in Ottawa for installation, repair, and maintenance services. Contact us for a free quote!","office@peggplumbing.com","emailoffice@peggplumbing.com","","","","","","","","+1 613 728 4780","","","","",""
"0x4ccde30b6b95c3d7:0xe479ca7498cbb029","H2Ok Plumbing","108 Granville St, Vanier, ON K1X 1C6","108 Granville St","Vanier","ON","K1X 1C6","Canada","45.4444707","-75.6570988","5","5","+16138844966","America/Toronto","http://h2okplumbing.com/","ChIJ18OVawvjzUwRKbDLmHTKeeQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccde30b6b95c3d7:0xe479ca7498cbb029","Plumber","plumbing","","Closed","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","Closed","true","","","","","","","","","","","H2OK PLUMBING","","info@h2okplumbing.com","needs.info@h2okplumbing.com","","","","","","","","+1 613 884 4966","","","","",""
"0x4cce1237b13fffff:0x74fc7df118045b23","Orleans Plumbing","2946 Diamond Way, Navan - Vars, ON K4B 1J9","2946 Diamond Way","Navan - Vars","ON","K4B 1J9","Canada","45.4264884","-75.4841362","35","4.9","+16134246737","America/Toronto","http://orleansplumbingservice.com/","ChIJ__8_sTcSzkwRI1sEGPF9_HQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce1237b13fffff:0x74fc7df118045b23","Plumber | Drainage service","plumbing","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","Closed","true","","https://www.facebook.com/Orleans-Plumbing-Services-1722095954761655","","","","","","","","","Plumber in Ottawa | Orleans Plumbing & Drain Services","Licensed Ottawa plumber for emergency repairs, drain cleaning, water heaters & frozen pipes. 24/7 service across Ottawa. Call (613) 424-6737.","info@orleansplumbingservice.com","info@orleansplumbingservice.comservice","","","","","","","","+1 613 424 6737","","","","",""
"0x122870842623585:0x815404a698ebcb50","Plumbing by Adam","1675 Tenth Line Rd, Orléans, ON K1E 3P6","1675 Tenth Line Rd","Orléans","ON","K1E 3P6","Canada","45.4691116","-75.4916381","29","5","+16132192733","America/Toronto","https://adamplum.wixsite.com/plumbing-service","ChIJhTViQgiHIgERUMvrmKYEVIE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x122870842623585:0x815404a698ebcb50","Plumber","plumbing","","9 a.m.–8 p.m.","9 a.m.–8 p.m.","9 a.m.–8 p.m.","9 a.m.–8 p.m.","9 a.m.–8 p.m.","9 a.m.–8 p.m.","9 a.m.–8 p.m.","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce073f2ec41de7:0x4b57aa09469851da","Diamond Plumbing","300 Greenbank Rd Ste M096, Ottawa, ON K2H 0B6","300 Greenbank Rd Ste M096","Ottawa","ON","K2H 0B6","Canada","45.3227573","-75.7780349","24","4.9","+16138645544","America/Toronto","https://www.diamondplumbingottawa.com/","ChIJ5x3ELj8HzkwR2lGYRgmqV0s","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce073f2ec41de7:0x4b57aa09469851da","Plumber","jewelry, plumbing","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","9 a.m.–1 p.m.","true","","https://www.facebook.com/DiamondPlumbingOttawa","","","","","","","","","Plumbing Repair Replacement | Diamond Plumbing | Ottawa","Plumbing Repair Replacement | Diamond Plumbing | Ottawa","diamondplumbingottawa@gmail.com","","","","","","","","","+1 613 864 5544","","","","",""
"0x4cce1243d4647041:0xbed1f6c978e53852","S & R Plumbing","250 Vanguard Dr, Orléans, ON K4A 3V6","250 Vanguard Dr","Orléans","ON","K4A 3V6","Canada","45.456075","-75.4905964","138","4.6","+16138300165","America/Toronto","https://srplumbing.ca/","ChIJQXBk1EMSzkwRUjjleMn20b4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce1243d4647041:0xbed1f6c978e53852","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/srplumbing.srmechanical","https://www.instagram.com/srmechanical.srplumbing","","","","https://www.linkedin.com/company/s","","","","SR Plumbing","","service@srmech.com","resume@srmech.com","","","","","","","","+1 613 830 0165","+1 613 830 9152","","","",""
"0x4ccdffe4dfb4ae15:0xe45a7ce605ae8503","John The Plumber","190 Tapadero Ave, Stittsville, ON K2V 0N9","190 Tapadero Ave","Stittsville","ON","K2V 0N9","Canada","45.2728642","-75.8825961","287","4.9","+16136861917","America/Toronto","https://johntheplumber.ca/stittsville-plumber/","ChIJFa603-T_zUwRA4WuBeZ8WuQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdffe4dfb4ae15:0xe45a7ce605ae8503","Plumber","plumbing","","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","7:30 a.m.–11 p.m.","true","","https://www.facebook.com/JohnThePlumberOttawa","https://www.instagram.com/johntheplumberbarrhaven","https://www.tiktok.com/@johntheplumbercanada","","https://twitter.com/jtpottawa","https://www.linkedin.com/company/john-the-plumber-ottawa","","https://www.youtube.com/@JohnThePlumber","","Fast, Award-Winning Plumbing & Drain Services – Same-Day Solutions","Call Ottawa's John The Plumber with any plumbing, drain, water heater, or furnace challenge - big or small, day or night","john@johntheplumber.ca","debbie@johntheplumber.ca","sherri.a@johntheplumber.ca","logan.vancingel@unb.ca","sseevvaagg@hotmail.com","protectiveplumbing@ottawa.ca","mtenute@gmail.com","mukaley83@gmail.com","alphonse.ndimbani@gmail.com","2896443856","9056450467","2894831367","6478126108","6132277465","26132277465"
"0x4ccdff66b48a4f05:0xf203647f5684027b","Summit Drain & Plumbing Ottawa","70 McDermot Ct, Kanata, ON K2L 3V5","70 McDermot Ct","Kanata","ON","K2L 3V5","Canada","45.3016322","-75.88427039999999","126","5","+16133557566","America/Toronto","http://www.summitdrain.ca/","ChIJBU-KtGb_zUwRewKEVn9kA_I","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdff66b48a4f05:0xf203647f5684027b","Plumber | Contractor | Excavating contractor | Waterproofing service","plumbing, construction, waterproofing","","9 a.m.–5 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","7 a.m.–9 p.m.","9 a.m.–5 p.m.","true","","https://www.facebook.com/Summitdrain","","","","","","","https://www.youtube.com/@Summitdrain","","Plumbing, Drain & Waterproofing Services Ottawa | Summit Drain","Ottawa plumbing, drain, and waterproofing experts with 10+ years of experience. We provide reliable residential & commercial solutions!","summitdrains@gmail.com","","","","","","","","","+1 613 355 7566","","","","",""
"0x4cd1ffd7961be559:0x86386e75ea907014","Out of This World Plumbing","308 Legget Dr #206, Kanata, ON K2K 1Z8","308 Legget Dr #206","Kanata","ON","K2K 1Z8","Canada","45.3393322","-75.9049209","118","4.9","+16135191594","America/Toronto","https://www.outofthisworldhomeservices.com/kanata-plumbing/?utm_source=google&utm_medium=gmb&utm_campaign=GMB%20Kanata","ChIJWeUbltf_0UwRFHCQ6nVuOIY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cd1ffd7961be559:0x86386e75ea907014","Plumber | Bathroom remodeler | Drainage service | Hot water system supplier | Water purification company | Water softening equipment supplier | Water testing service | Water treatment supplier","wholesale, plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x25c667a369339db9:0xa6f75b5cfb0785a8","Liquid Copper Plumbing","17 Enterprise Ave, Ottawa, ON K2G 0A7","17 Enterprise Ave","Ottawa","ON","K2G 0A7","Canada","45.329409399999996","-75.7237569","24","4.8","+13433214631","America/Toronto","https://liquidcopperplumbing.ca/","ChIJuZ0zaaNnxiURqIUH-1xb96Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x25c667a369339db9:0xa6f75b5cfb0785a8","Plumber","plumbing","","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cd201d8e8ce777b:0x162aa9cdef24ef13","Environmental Plumbing","14 Chisholm Ct, Kanata, ON K2K 1E2","14 Chisholm Ct","Kanata","ON","K2K 1E2","Canada","45.3313973","-75.9011144","202","4.9","+16133664752","America/Toronto","https://environmentalplumbing.ca/kanata/","ChIJe3fO6NgB0kwRE-8k782pKhY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cd201d8e8ce777b:0x162aa9cdef24ef13","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/environmentalplumbingottawa","https://www.instagram.com/environmentalplumbing","","","","","","https://www.youtube.com/@EnvironmentalPlumbingCanada","","Ottawa Plumbing and Drain Cleaning - Same-Day Plumbers With Environmental Plumbing and Drains","Environmental Plumbing and Drains Ottawa is a Plumbing company setup by expert Gary Greco. Over 35 years of local experience, we offer expert drain cleaning, plumbing services in Nepean, Barrhaven, Kanata and Ontario West.","","","","","","","","","","","","","","",""
"0x4cce05173fa664e9:0x15737af3166ecf35","Smart Tech Mechanical Plumbing & Heating","343 Preston St #1100, Ottawa, ON K1S 1N4","343 Preston St #1100","Ottawa","ON","K1S 1N4","Canada","45.4022313","-75.7094954","","","+16136653547","America/Toronto","","ChIJ6WSmPxcFzkwRNc9uFvN6cxU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce05173fa664e9:0x15737af3166ecf35","Plumber","plumbing, hvac","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
